2026-04-11 12:13:22 [INFO] __main__: Run folder: /content/drive/MyDrive/SOS_0408/results/train_20260411_121322_col_selector_ffcg
2026-04-11 12:13:30 [INFO] __main__: TensorBoard logging enabled at: /content/drive/MyDrive/SOS_0408/results/train_20260411_121322_col_selector_ffcg/tensorboard
2026-04-11 12:18:24 [INFO] src.master_problem: RMP LP solved — obj=7750.9544, active_cols=34
2026-04-11 12:18:27 [INFO] src.master_problem: RMP LP solved — obj=7723.7779, active_cols=33
2026-04-11 12:18:30 [INFO] src.master_problem: RMP LP solved — obj=7717.0250, active_cols=36
2026-04-11 12:18:32 [INFO] src.master_problem: RMP LP solved — obj=7706.1848, active_cols=36
2026-04-11 12:18:34 [INFO] src.master_problem: RMP LP solved — obj=7699.1631, active_cols=34
2026-04-11 12:18:36 [INFO] src.master_problem: RMP LP solved — obj=7684.7298, active_cols=37
2026-04-11 12:18:38 [INFO] src.master_problem: RMP LP solved — obj=7680.9097, active_cols=36
2026-04-11 12:18:42 [INFO] src.master_problem: RMP LP solved — obj=7678.9727, active_cols=37
2026-04-11 12:18:44 [INFO] src.master_problem: RMP LP solved — obj=7667.0784, active_cols=33
2026-04-11 12:18:46 [INFO] src.master_problem: RMP LP solved — obj=7657.0841, active_cols=34
2026-04-11 12:18:48 [INFO] src.master_problem: RMP LP solved — obj=7647.9456, active_cols=36
2026-04-11 12:18:50 [INFO] src.master_problem: RMP LP solved — obj=7612.4573, active_cols=35
2026-04-11 12:18:53 [INFO] src.master_problem: RMP LP solved — obj=7527.8576, active_cols=35
2026-04-11 12:18:56 [INFO] src.master_problem: RMP LP solved — obj=7507.7634, active_cols=34
2026-04-11 12:18:58 [INFO] src.master_problem: RMP LP solved — obj=7492.6637, active_cols=32
2026-04-11 12:19:00 [INFO] src.master_problem: RMP LP solved — obj=7477.5462, active_cols=34
2026-04-11 12:19:02 [INFO] src.master_problem: RMP LP solved — obj=7448.3443, active_cols=38
2026-04-11 12:19:04 [INFO] src.master_problem: RMP LP solved — obj=7419.3397, active_cols=36
2026-04-11 12:19:07 [INFO] src.master_problem: RMP LP solved — obj=7403.3544, active_cols=36
2026-04-11 12:19:10 [INFO] src.master_problem: RMP LP solved — obj=7379.9546, active_cols=35
2026-04-11 12:19:12 [INFO] src.master_problem: RMP LP solved — obj=7368.7856, active_cols=33
2026-04-11 12:19:14 [INFO] src.master_problem: RMP LP solved — obj=7365.8266, active_cols=38
2026-04-11 12:19:16 [INFO] src.master_problem: RMP LP solved — obj=7354.8628, active_cols=33
2026-04-11 12:19:18 [INFO] src.master_problem: RMP LP solved — obj=7350.3800, active_cols=37
2026-04-11 12:19:21 [INFO] src.master_problem: RMP LP solved — obj=7343.5156, active_cols=36
2026-04-11 12:19:24 [INFO] src.master_problem: RMP LP solved — obj=7340.5752, active_cols=37
2026-04-11 12:19:26 [INFO] src.master_problem: RMP LP solved — obj=7337.2737, active_cols=37
2026-04-11 12:19:28 [INFO] __main__: FFCG sample collection: 3/26 problems (11.5%)  samples=469  eta=2530.5s
2026-04-11 12:19:28 [INFO] src.master_problem: RMP LP solved — obj=700000.0000, active_cols=0
2026-04-11 12:19:30 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:19:31 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:19:33 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:19:35 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:19:37 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:19:39 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:19:41 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:19:42 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:19:44 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:19:46 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:19:48 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:19:50 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:19:51 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:19:53 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:19:54 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:19:56 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:19:57 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:19:59 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:01 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:03 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:05 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:06 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:08 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:09 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:11 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:12 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:14 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:16 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:18 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:19 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:21 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:22 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:24 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:26 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:27 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:29 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:31 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:33 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:34 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:36 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:37 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:39 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:40 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:42 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:44 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:46 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:47 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:49 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:50 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:52 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:53 [INFO] src.master_problem: RMP LP solved — obj=1352.1087, active_cols=1
2026-04-11 12:20:55 [INFO] __main__: FFCG sample collection: 4/26 problems (15.4%)  samples=548  eta=2291.7s
2026-04-11 12:20:55 [INFO] src.master_problem: RMP LP solved — obj=3200000.0000, active_cols=0
2026-04-11 12:20:58 [INFO] src.master_problem: RMP LP solved — obj=1102040.2024, active_cols=4
2026-04-11 12:21:00 [INFO] src.master_problem: RMP LP solved — obj=202533.3884, active_cols=5
2026-04-11 12:21:02 [INFO] src.master_problem: RMP LP solved — obj=2946.8643, active_cols=6
2026-04-11 12:21:03 [INFO] src.master_problem: RMP LP solved — obj=2211.6226, active_cols=5
2026-04-11 12:21:05 [INFO] src.master_problem: RMP LP solved — obj=2211.6226, active_cols=5
2026-04-11 12:21:07 [INFO] src.master_problem: RMP LP solved — obj=2173.3646, active_cols=14
2026-04-11 12:21:09 [INFO] src.master_problem: RMP LP solved — obj=2117.1734, active_cols=15
2026-04-11 12:21:12 [INFO] src.master_problem: RMP LP solved — obj=2031.7204, active_cols=18
2026-04-11 12:21:14 [INFO] src.master_problem: RMP LP solved — obj=1898.4325, active_cols=18
2026-04-11 12:21:16 [INFO] src.master_problem: RMP LP solved — obj=1827.1217, active_cols=17
2026-04-11 12:21:17 [INFO] src.master_problem: RMP LP solved — obj=1787.8285, active_cols=12
2026-04-11 12:21:19 [INFO] src.master_problem: RMP LP solved — obj=1776.6206, active_cols=21
2026-04-11 12:21:21 [INFO] src.master_problem: RMP LP solved — obj=1711.3267, active_cols=19
2026-04-11 12:21:23 [INFO] src.master_problem: RMP LP solved — obj=1669.4399, active_cols=14
2026-04-11 12:21:26 [INFO] src.master_problem: RMP LP solved — obj=1654.9827, active_cols=20
2026-04-11 12:21:27 [INFO] src.master_problem: RMP LP solved — obj=1633.3525, active_cols=22
2026-04-11 12:21:29 [INFO] src.master_problem: RMP LP solved — obj=1613.8311, active_cols=22
2026-04-11 12:21:31 [INFO] src.master_problem: RMP LP solved — obj=1590.8691, active_cols=22
2026-04-11 12:21:33 [INFO] src.master_problem: RMP LP solved — obj=1573.8379, active_cols=22
2026-04-11 12:21:35 [INFO] src.master_problem: RMP LP solved — obj=1569.2385, active_cols=25
2026-04-11 12:21:37 [INFO] src.master_problem: RMP LP solved — obj=1564.7493, active_cols=25
2026-04-11 12:21:40 [INFO] src.master_problem: RMP LP solved — obj=1529.8333, active_cols=23
